,loss_G,loss_D,loss_G_AB,loss_G_BA,loss_cycle_ABA,loss_cycle_BAB,loss_id_A,loss_id_B,loss_D_A,loss_D_B
2167,2.5284500122070312,0.386600136756897,0.253525048494339,0.291360467672348,0.05441140756011009,0.08850617706775665,0.03684529662132263,0.07403245568275452,0.20038598775863647,0.1862141489982605
2168,2.773794174194336,0.405744731426239,0.2011951208114624,0.3050094246864319,0.07237395644187927,0.09060293436050415,0.052071332931518555,0.07549282908439636,0.21832437813282013,0.18742036819458008
2169,2.5957789421081543,0.40694743394851685,0.37564021348953247,0.3572522699832916,0.05625249072909355,0.08124499022960663,0.03868069499731064,0.058901652693748474,0.22418975830078125,0.1827576607465744
2170,2.5316357612609863,0.43481236696243286,0.21290773153305054,0.3296002149581909,0.060088127851486206,0.08319678902626038,0.04243139177560806,0.06882437318563461,0.2417423576116562,0.19307002425193787
2171,2.3869881629943848,0.39687421917915344,0.17668090760707855,0.33551841974258423,0.05846983939409256,0.08055700361728668,0.03704966604709625,0.059854358434677124,0.216164231300354,0.18070998787879944
2172,2.831495761871338,0.31506091356277466,0.4689435064792633,0.25555646419525146,0.06403876096010208,0.0898541808128357,0.03876257687807083,0.07485071569681168,0.176301047205925,0.13875985145568848
2173,2.587050437927246,0.3733866214752197,0.23317037522792816,0.3400686979293823,0.06753712147474289,0.07791618257761002,0.051159121096134186,0.060696542263031006,0.214542955160141,0.15884366631507874
2174,2.5329127311706543,0.3104574680328369,0.22018510103225708,0.4139116108417511,0.06185843050479889,0.07977539300918579,0.03943949565291405,0.057056039571762085,0.19248290359973907,0.11797455698251724
2175,2.4100067615509033,0.34082674980163574,0.33558446168899536,0.32951024174690247,0.0532190278172493,0.07289591431617737,0.03769710659980774,0.059055399149656296,0.1923409104347229,0.14848583936691284
2176,2.525637626647949,0.3344876170158386,0.30722591280937195,0.24342592060565948,0.056849852204322815,0.0871237963438034,0.039067432284355164,0.06798244267702103,0.20191295444965363,0.1325746476650238
2177,2.7128474712371826,0.28922009468078613,0.31942325830459595,0.40673863887786865,0.05478905886411667,0.0905766636133194,0.037419676780700684,0.0691860020160675,0.16875988245010376,0.12046022713184357
2178,2.990631103515625,0.3438499867916107,0.28825709223747253,0.46514442563056946,0.07020187377929688,0.09470199048519135,0.04657967388629913,0.07105851173400879,0.21579530835151672,0.128054678440094
2179,2.362128734588623,0.3888341188430786,0.21940402686595917,0.3148425221443176,0.06114505976438522,0.07094564288854599,0.047373563051223755,0.05402147024869919,0.2043134719133377,0.1845206320285797
2180,2.7616682052612305,0.30979296565055847,0.36871975660324097,0.2917734980583191,0.06747382879257202,0.08808127045631409,0.04293550178408623,0.0661892294883728,0.18718311190605164,0.12260984629392624
2181,2.6184611320495605,0.3133227229118347,0.4846239387989044,0.2960273027420044,0.06837119162082672,0.06594874709844589,0.04593932628631592,0.05298284813761711,0.17331786453723907,0.14000484347343445
2182,2.71802020072937,0.4093955159187317,0.2716849446296692,0.4832074046134949,0.0644872784614563,0.08065737783908844,0.043747689574956894,0.05858856439590454,0.234227254986763,0.17516827583312988
2183,2.9402964115142822,0.38152721524238586,0.17052079737186432,0.317392498254776,0.06251861155033112,0.11308252811431885,0.047583501785993576,0.09169083833694458,0.1906329095363617,0.19089430570602417
2184,2.7593026161193848,0.32897520065307617,0.2949397563934326,0.38396382331848145,0.07428424060344696,0.07674984633922577,0.054466716945171356,0.05954489856958389,0.1713332235813141,0.15764199197292328
2185,2.5606837272644043,0.36320269107818604,0.18651390075683594,0.29628682136535645,0.061482012271881104,0.09062379598617554,0.04011561721563339,0.07124935835599899,0.18287500739097595,0.1803276687860489
2186,2.4976086616516113,0.34062254428863525,0.1804160624742508,0.2669113874435425,0.05192098021507263,0.09744622558355331,0.03750736266374588,0.07381444424390793,0.14179247617721558,0.19883006811141968
2187,3.064358711242676,0.3681265115737915,0.4124297797679901,0.2535102665424347,0.06680428981781006,0.10944347828626633,0.04912392422556877,0.07806430011987686,0.22264936566352844,0.14547716081142426
2188,2.7265102863311768,0.31570249795913696,0.22468821704387665,0.2675359547138214,0.07270559668540955,0.0875391960144043,0.05211428925395012,0.07425332069396973,0.1502375602722168,0.16546493768692017
2189,2.6902060508728027,0.27577030658721924,0.18117499351501465,0.5551370978355408,0.06194167584180832,0.0824100524187088,0.0451846644282341,0.05689067766070366,0.15228787064552307,0.12348245084285736
2190,2.9277989864349365,0.34496939182281494,0.30374282598495483,0.3451279103755951,0.06588944792747498,0.10101687163114548,0.0449172668159008,0.07705572992563248,0.1603565812110901,0.18461279571056366
2191,2.763704776763916,0.2928970456123352,0.27945056557655334,0.21990494430065155,0.06763607263565063,0.09784355759620667,0.04449392482638359,0.07741665840148926,0.15142859518527985,0.14146843552589417
2192,2.8699185848236084,0.36519068479537964,0.3720020651817322,0.246677964925766,0.054654255509376526,0.10970927774906158,0.03235554322600365,0.0891651138663292,0.17830072343349457,0.18688994646072388
2193,2.463794708251953,0.2804608941078186,0.21150673925876617,0.1832629293203354,0.0637425035238266,0.09291639924049377,0.03957311436533928,0.06091408431529999,0.13246946036815643,0.14799144864082336
2194,2.4230785369873047,0.28781813383102417,0.2713946998119354,0.22126655280590057,0.06832718849182129,0.07643117010593414,0.04034528508782387,0.056221477687358856,0.1481044441461563,0.13971367478370667
2195,2.74573016166687,0.2636849284172058,0.2259967029094696,0.3553203344345093,0.07173439115285873,0.08527038991451263,0.05004049092531204,0.06883257627487183,0.10248443484306335,0.16120050847530365
2196,2.788522243499756,0.2298220694065094,0.4493328332901001,0.2917839288711548,0.06738168001174927,0.08199438452720642,0.04609299823641777,0.06463600695133209,0.12966501712799072,0.10015705227851868
2197,2.497270107269287,0.313992440700531,0.20658932626247406,0.42111632227897644,0.06259365379810333,0.07650570571422577,0.04067134112119675,0.05504284426569939,0.14299263060092926,0.17099982500076294
2198,2.7227225303649902,0.2754589915275574,0.37907156348228455,0.20881469547748566,0.06728731840848923,0.08915998041629791,0.04480499029159546,0.06926768273115158,0.12422396242618561,0.15123502910137177
2199,2.688642978668213,0.22681987285614014,0.28559643030166626,0.33208462595939636,0.07188534736633301,0.08192192018032074,0.05056309327483177,0.056014757603406906,0.09520692378282547,0.13161295652389526
